
### SETTING ##########################################

row_id,USERID,TIMESTAMP,gender,currentRoutine,DOB,name,length,mass,dbversion,vibration,alarm,timer,sets,targetrep,age,zonedifference,location,use_location,screenon,auto_lock,lastlogs,preloadreps,exp_level,fit_goal,audio_reminder,audio_exercise_tips,audio_personal_tips
12474472,3773197,"2025-08-29 12:17:01",F,1,1991-01-28,," cm"," kg",,,,60,3,8,0,1,,0,1,0,0,0,0,1,0,0,0


######################################################

### PROFILE ##########################################

row_id,USERID,TIMESTAMP,_id,mydate,weight,fatpercent,chest,arms,waist,calves,height,hips,thighs,shoulders,neck,forearms,logTime
19430725,3773197,"2017-07-02 12:41:14",1,2016-05-01,0,20,0,0,0,0,0,0,0,0,0,0,1456180684
19430726,3773197,"2016-02-25 17:08:12",2,2016-02-22,63.5,28.4,0,0,0,0,67,0,0,0,0,0,1456099200
24027392,3773197,"2016-11-11 17:19:43",3,2016-11-11,60.3,25,0,0,0,0,67,0,0,0,0,0,1478822400
30058748,3773197,"2017-07-03 17:13:04",4,2017-07-02,62.59,27.7,0,0,0,0,67,0,0,0,0,0,1498950000
30129839,3773197,"2017-07-08 14:55:52",5,2017-07-06,62.32,27.7,0,0,0,0,67,0,0,0,0,0,1499295600
30176469,3773197,"2017-07-08 14:55:52",6,2017-07-08,62.23,27.7,0,0,0,0,67,0,0,0,0,0,1499468400
30027498,3773197,"2017-07-02 12:41:30",100000,2017-07-02,62.59,27.7,0,0,0,0,67,0,0,0,0,0,1498999274
30122508,3773197,"2017-07-06 08:23:48",100001,2017-07-06,62.32,27.7,0,0,0,0,67,0,0,0,0,0,1499329428
30170036,3773197,"2017-07-08 08:32:13",100002,2017-07-08,62.23,27.7,0,0,0,0,67,0,0,0,0,0,1499502733


######################################################

### ROUTINES #########################################

row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode,progression_flag
9158878,3773197,"2019-08-26 10:29:39",1,PPL,1,1,5,,1," ",22459,,0

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
46743798,3773197,"2025-04-08 09:19:07",1,21,"PPL - Pull ",8,2,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
514993756,3773197,"2025-10-10 09:27:39",1,0,132,61,21,"Hanging Leg Raise",3,60,"0.5x9,0.5x7,0.5x9",0,7,8,0,1615804780,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
595966671,3773197,"2025-10-10 09:27:39",1,0,112,631,21,Plank,3,60,"0x0,0x0,0x0,0x5,0x54,0x0,0x0,0x0,0x5,0x51,0x0,0x0,0x0,0x5,0x66",0,8,8,0,1614512137,0,0,1,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
46777549,3773197,"2025-04-08 09:19:07",1,22,"PPL - Push",8,1,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
515398376,3773197,"2025-10-10 09:27:39",1,0,133,2,22,"Barbell Bench Press",5,90,"37x4,37x2",3,0,8,0,1749978758,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1975022382,3773197,"2025-10-10 09:27:39",1,0,198,47,22,"Push Up",3,60,"0x6,0x3,0x5",11,1,8,0,1749979688,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1975022381,3773197,"2025-10-10 09:27:39",1,0,197,25,22,"Dumbbell Arnold Press",4,60,"6.5x12,7.5x8,7.5x8,7.5x8",6,2,8,0,1759136038,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
515398377,3773197,"2025-10-10 09:27:39",1,0,134,453,22,"Barbell Standing Military Press",5,90,"8x10,8x8,8x8",6,3,8,0,1615713460,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
899459945,3773197,"2025-10-10 09:27:39",1,0,191,154,22,"Dumbbell Tricep Kickback",3,90,"7.5x8,7.5x8,7.5x6",7,4,8,0,1759137012,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
597188007,3773197,"2025-10-10 09:27:39",1,0,166,32,22,"Dumbbell Lateral Raise",3,90,"7.5x8,7.5x7,7.5x9",6,5,8,0,1759137569,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
550867542,3773197,"2025-10-10 09:27:39",1,0,147,29,22,"Dumbbell Front Raise",3,90,"7.5x9,7.5x8,7.5x8",6,6,8,0,1759138355,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
645539532,3773197,"2025-10-10 09:27:39",1,0,181,24,22,Dip,3,60,0.5x10,7,7,8,0,1737715571,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
555759878,3773197,"2025-10-10 09:27:39",1,0,150,61,22,"Hanging Leg Raise",3,60,"0.5x10,0.5x8,0.5x6",0,8,8,0,1616062270,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
943456960,3773197,"2025-10-10 09:27:39",1,0,192,872,22,"Dumbbell External Rotation",3,60,"2.5x13,2.5x13,2.5x13",6,9,8,0,1759139169,0,0,1,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
46777550,3773197,"2025-04-08 09:19:07",1,23,"PPL - Leg",8,3,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
865331851,3773197,"2025-10-10 09:27:39",1,0,188,12,23,"Barbell Squat",5,90,"30x5,30x5,30x4,30x5,30x5",8,18,5,0,1756026959,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
2512949821,3773197,"2025-10-10 09:27:39",1,0,214,205,23,"Barbell Bulgarian Split Squat",3,60,"1x13,1x13,1x13",8,19,8,0,1759999802,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1986355233,3773197,"2025-10-10 09:27:39",1,0,202,478,23,"Kettlebell Front Squats",3,60,"12.5x16,12.5x17,12.5x17",11,20,8,0,1760000790,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
865331852,3773197,"2025-10-10 09:27:39",1,0,189,926,23,"Barbell Romanian Deadlift From Deficit",3,90,"20x12,20x12,20x12",8,21,8,0,1719827684,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1976964462,3773197,"2025-10-10 09:27:39",1,0,201,482,23,"Kettlebell One Legged Deadlift",3,60,"12.5x9,12.5x9,12.5x9",11,22,8,0,1760002204,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1976964461,3773197,"2025-10-10 09:27:39",1,0,200,136,23,"Dumbbell Lunges",3,60,"1.5x12,1.5x12,1.5x13",11,23,8,0,1738145543,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
515398385,3773197,"2025-10-10 09:27:39",1,0,142,386,23,"Barbell Hip Thrust",4,90,"0x12,0x12,0x12",5,24,15,0,1539255608,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
2458541718,3773197,"2025-10-10 09:27:39",1,0,208,827,23,"Pelvic Tilt to Glute Bridge",3,60,"0x0,0x0,0x0,0x10,0x10,0x0,0x0,0x0,0x10,0x10,0x0,0x0,0x0,0x10,0x10",1,25,8,0,1661333822,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
865331853,3773197,"2025-10-10 09:27:39",1,0,190,143,23,"Barbell Standing Calf Raise",5,60,"30x15,30x16,30x16",9,26,8,0,1759743871,0,0,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
550435048,3773197,"2025-10-10 09:27:39",1,0,146,61,23,"Hanging Leg Raise",3,60,"0.5x10,0.5x10,0.5x6",0,27,8,0,1710846330,0,0,1,0


row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
173711131,3773197,"2025-04-08 09:19:07",1,25,"Core & Back",8,4,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1934978645,3773197,"2025-10-10 09:27:39",1,0,193,631,25,Plank,3,60,"0x0,0x0,0x0,0x5,0x30,0x0,0x0,0x0,0x5,0x30,0x0,0x0,0x0,0x5,0x30",0,14,8,0,1617186012,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1934978646,3773197,"2025-10-10 09:27:39",1,0,194,194,25,Bridge,3,60,"0x0,0x0,0x0,0x5,0x58,0x0,0x0,0x0,0x5,0x50,0x0,0x0,0x0,0x5,0x45",11,15,8,0,1617186487,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
1934978648,3773197,"2025-10-10 09:27:39",1,0,196,94,25,Superman,3,60,"0x0,0x0,0x0,0x5,0x32,0x0,0x0,0x0,0x5,0x35,0x0,0x0,0x0,0x5,0x35",1,17,8,0,1616147969,0,sec,1,0


row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode,progression_flag
13499912,3773197,"2017-06-26 16:43:29",2,"Jefit Beginner Home Routine for Male",0,0,2,"Jefit Built-in Bulking Routine For Beginners. This routine was designed for bodybuilding beginners who want to gain muscle. This 4 day split routine consists of chest,shoulders,back,arms and legs training. The goal of this routine is to gain maximum amount of muscle while keeping fat gain at minimum.",0," ",25931,,0

row_id,USERID,TIMESTAMP,_id,name,difficulty,focus,dayaweek,description,daytype,tags,rdb_id,bannerCode,progression_flag
13499913,3773197,"2017-06-26 16:43:29",3,"Jefit Beginner Home Routine for Female",0,0,2,"Jefit Built-in Bulking Routine For Beginners. This routine was designed for bodybuilding beginners who want to gain muscle. This 4 day split routine consists of chest,shoulders,back,arms and legs training. The goal of this routine is to gain maximum amount of muscle while keeping fat gain at minimum.",0," ",25826,,0

row_id,USERID,TIMESTAMP,package,_id,name,day,dayIndex,interval_mode,rest_day,week,sort_order,day_completed_timestamp
64090442,3773197,"2017-06-26 16:43:29",3,24,"Abs & Core Workout Day",5,5,0,0,0,0,

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068931,3773197,"2025-10-10 09:27:39",1,0,179,57,24,"Air Bike",3,30,0x0,0,0,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068926,3773197,"2025-10-10 09:27:39",1,0,174,44,24,"Leg Raise",3,30,0x0,0,1,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068928,3773197,"2025-10-10 09:27:39",1,0,176,336,24,"Leg Pull In",3,30,0x0,0,2,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068932,3773197,"2025-10-10 09:27:39",1,0,180,64,24,"Oblique Crunches",3,30,0x0,0,3,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068929,3773197,"2025-10-10 09:27:39",1,0,177,63,24,"Jackknife Sit up",3,30,0x0,0,4,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068930,3773197,"2025-10-10 09:27:39",1,0,178,58,24,"Alternate Heel Touchers",3,30,0x0,0,5,12,0,0,0,sec,1,0

row_id,USERID,TIMESTAMP,belongSys,superset,_id,exercise_id,belongplan,exercisename,setcount,timer,logs,bodypart,mysort,targetrep,setdone,setdonetime,interval_time,interval_unit,rest_time_enabled,interval_time_enabled
724068927,3773197,"2025-10-10 09:27:39",1,0,175,631,24,Plank,3,60,0x0,0,6,8,0,0,0,sec,1,0



######################################################

### WORKOUT SESSIONS #################################

rowid,_id,USERID,edit_time,day_id,total_time,workout_time,rest_time,wasted_time,total_exercise,total_weight,recordbreak,starttime,endtime,workout_mode,TIMESTAMP,calories,avg_heart_rate
80502885,1,3773197,1456181231,18,391,801,14,0,6,3797.5,6,1456180840,1456181231,0,"2021-03-15 22:17:34",0,
80502883,2,3773197,1456420091,0,3359,1343,120,816,12,8153,12,1456416711,1456420070,0,"2021-03-15 22:17:34",0,
80999864,3,3773197,1456767191,0,3238,767,669,1172,7,3554,6,1456763843,1456767081,0,"2021-03-15 22:17:34",0,
81333866,4,3773197,1456938474,0,2541,458,0,1723,4,1449,4,1456935928,1456938469,0,"2021-03-15 22:17:34",0,
81849202,5,3773197,1457288321,0,3794,844,1090,1050,9,3889,4,1457284518,1457288312,0,"2021-03-15 22:17:34",0,
82167035,6,3773197,1457454308,0,249,160,120,0,2,640,2,1457454057,1457454306,0,"2021-03-15 22:17:34",0,
82174134,7,3773197,1457457634,0,3219,591,1351,737,6,1833,2,1457454411,1457457630,0,"2021-03-15 22:17:34",0,
82504521,8,3773197,1457630180,0,2509,599,802,568,6,4100,2,1457627608,1457630117,0,"2021-03-15 22:17:34",0,
82772617,9,3773197,1457801406,0,108,72,0,0,1,284,1,1457801296,1457801404,0,"2021-03-15 22:17:34",0,
82777059,10,3773197,1457804033,0,2445,515,0,1570,4,1742,0,1457801584,1457804029,0,"2021-03-15 22:17:34",0,
83189330,11,3773197,1458062259,0,3339,818,1743,58,8,4117,2,1458058897,1458062236,0,"2021-03-15 22:17:34",0,
83497089,12,3773197,1458234414,0,2107,556,964,137,5,1995,0,1458232303,1458234410,0,"2021-03-15 22:17:34",0,
84009118,13,3773197,1458580848,0,3450,799,999,1022,7,3176,4,1458577387,1458580837,0,"2021-03-15 22:17:34",0,
84476870,14,3773197,1458838800,0,2114,439,961,354,4,1751,1,1458836681,1458838795,0,"2021-03-15 22:17:34",0,
84936204,15,3773197,1459185107,0,2895,733,751,781,7,3775,2,1459175007,1459177902,0,"2021-03-15 22:17:34",0,
85279842,16,3773197,1459362490,0,3000,430,662,1548,4,1751,0,1459352288,1459355288,0,"2021-03-15 22:17:34",0,
85552565,17,3773197,1459533194,0,3270,837,332,1381,8,4619,2,1459522723,1459525993,0,"2021-03-15 22:17:34",0,
86272817,18,3773197,1459967860,0,3043,746,1563,194,6,2455,2,1459957612,1459960655,0,"2021-03-15 22:17:34",0,
86589041,19,3773197,1460139101,0,2655,486,0,1809,4,2609,1,1460129237,1460131892,0,"2021-03-15 22:17:34",0,
87323602,20,3773197,1460570886,0,2458,533,0,1475,5,1932,0,1460561226,1460563684,0,"2021-03-15 22:17:34",0,
87996385,21,3773197,1461004679,0,4429,586,0,3393,5,1859,2,1460993041,1460997470,0,"2021-03-15 22:17:34",0,
88333782,22,3773197,1461176573,0,4742,448,0,3754,6,1681,1,1461164627,1461169369,0,"2021-03-15 22:17:34",0,
88618662,23,3773197,1461347819,0,2493,636,60,1167,7,2889,3,1461338121,1461340614,0,"2021-03-15 22:17:34",0,
89009588,24,3773197,1461608836,0,3481,757,0,2094,7,2519,3,1461598148,1461601629,0,"2021-03-15 22:17:34",0,
89904919,25,3773197,1462129178,0,5919,3155,0,1864,10,3194,5,1462116046,1462121965,0,"2021-03-15 22:17:34",0,
90039601,26,3773197,1462213810,0,4163,2470,602,551,6,2300,2,1462202440,1462206603,0,"2021-03-15 22:17:34",0,
90383976,27,3773197,1462384926,0,4218,1812,301,1565,6,2196,2,1462373503,1462377721,0,"2021-03-15 22:17:34",0,
90535715,28,3773197,1462471300,0,7455,3065,1024,2556,9,3121,3,1462456631,1462464086,0,"2021-03-15 22:17:34",0,
90791667,29,3773197,1462643755,0,3061,1987,361,263,5,1640,0,1462633493,1462636554,0,"2021-03-15 22:17:34",0,
95690434,30,3773197,1465494877,0,4492,636,782,2534,6,1797,1,1465483183,1465487675,0,"2021-03-15 22:17:34",0,
96391466,31,3773197,1465922878,0,257647,122,0,257345,2,329,0,1465658029,1465915676,0,"2021-03-15 22:17:34",0,
96571243,32,3773197,1466004884,19,85587,327,330,84570,5,1085.5,1,1465915699,1466001286,0,"2021-03-15 22:17:34",0,
96571241,33,3773197,1466013737,0,3651,2224,0,707,8,1510,0,1466002886,1466006537,0,"2021-03-15 22:17:34",0,
96863316,34,3773197,1466185978,0,2544,1136,600,448,4,2192,1,1466176232,1466178776,0,"2021-03-15 22:17:34",0,
96984725,35,3773197,1466272112,0,3128,1920,541,217,5,1476,1,1466261784,1466264912,0,"2021-03-15 22:17:34",0,
97096148,36,3773197,1466359481,0,5244,1227,0,3387,7,2434,0,1466347037,1466352281,0,"2021-03-15 22:17:34",0,
97435751,37,3773197,1466531351,0,2938,1470,600,418,5,2232,2,1466521212,1466524150,0,"2021-03-15 22:17:34",0,
97618429,38,3773197,1466621108,0,3483,1262,782,899,6,2243,1,1466610418,1466613901,0,"2021-03-15 22:17:34",0,
97766630,39,3773197,1466703800,0,3732,1107,1142,853,7,1737,0,1466692866,1466696598,0,"2021-03-15 22:17:34",0,
98033047,40,3773197,1466874549,0,579,432,121,0,2,320,0,1466866768,1466867347,0,"2021-03-15 22:17:34",0,
98280313,41,3773197,1467050519,0,2237,910,600,367,4,1514,1,1467041081,1467043318,0,"2021-03-15 22:17:34",0,
98442799,42,3773197,1467135955,0,4285,1638,1080,847,8,1562,3,1467124467,1467128752,0,"2021-03-15 22:17:34",0,
99384490,43,3773197,1467738178,0,1088,822,240,0,3,1204,1,1467729888,1467730976,0,"2021-03-15 22:17:34",0,
101527770,44,3773197,1468862550,0,2651,611,661,929,5,2144,0,1468852697,1468855348,0,"2021-03-15 22:17:34",0,
101863066,45,3773197,1469035738,0,2971,976,960,405,7,782,0,1469025567,1469028538,0,"2021-03-15 22:17:34",0,
102416930,46,3773197,1469378745,0,2256,1016,541,249,5,1056,0,1469369289,1469371545,0,"2021-03-15 22:17:34",0,
102590957,47,3773197,1469470236,0,3463,1867,662,304,7,1774,1,1469459569,1469463032,0,"2021-03-15 22:17:34",0,
